claim,label,language,output,final_answer,correct,inconclusive
"For 20 years, however, salaries, when they were introduced, were seven times of average salary.Today, even these are not two average salaries.",half true,pl,Final Answer: Mostly False,mostly false,False,False
"When 25 people died in the flood 10 years ago, Jarosław Kaczyński (then in the opposition) considered the introduction of a state of natural disaster as justified.Today, 59 people have already died due to the Coronavir's epidemic, and this number, unfortunately, will grow - but the PiS president to introduce the state of natural disaster ""does not see the premises"".",true,pl,Final Answer: Mostly True,mostly true,False,False
"""It's an urban legend that the DS tried to approach, and even when I was in coalitions, I said I was going to the parties, but I always stayed faithful to myself and that's most important.""",false,sr,Final Answer: Mostly True,mostly true,False,False
"Work on coronavirus, tolerated bats, was actually carried out in Kazakhstan by order of the US defense department",half true,ru,Final Answer: False,false,False,False
A fair of children for same -sex steam was held in Belgium,false,ru,Final Answer: False,false,True,False
Small and medium -sized enterprises produce 50 percent of Polish GDP.,false,pl,Final Answer: Mostly True,mostly true,False,False
"The maximum rate is 9.99 according to the new law [for parking in the city center].Therefore, everything agrees with my program.",true,pl,Final Answer: True,true,True,False
"For three years, PiS blocked the possibility of KNF supervision over SKOKs.It was done by the lateLech Kaczyński, referring to the Constitutional Tribunal, which we (PO - PO - Demagog note) adopted in the Sejm in 2008, and helped him, writing legal opinions, Andrzej Duda.",half true,pl,Final Answer: Mostly True,mostly true,False,False
"""We are already working part of the railway Stara Pazova-Novi Sad, and Belgrade-Stara Pazova begins.For a year and a half, Belgrade-Novi Sad go in 40 minutes.It will be a much better train than by car.And that center-center. """,false,sr,Final Answer: Mostly True,mostly true,False,False
"""I'm not on Twitter, to tell you honestly.""",false,sr,Final Answer: True,true,False,False
"""All contracts were signed and I expect the construction of halls and parallel production in the rented office space in the first half of this year (2013).""",false,sr,Final Answer: False,false,True,False
"In our program, the PiS program has been two years old for many years.",true,pl,Final Answer: False,false,False,False
Horseradish root is effective against coronavirus,half true,ru,Final Answer: False,false,False,False
"Lesiness in Poland is only 30%.In the European Union, the average forest cover is 38%.We are at the gray end.We are in 19th place in the European Union.",true,pl,Final Answer: Mostly True,mostly true,False,False
We check what Rafał Trzaskowski said about it.Are his words true?,true,pl,Final Answer: Half True,half true,False,False
"Polish presence [in Syria] withdrew one of my predecessors.Poland was in the Golan hills, we had several hundred of our soldiers who participated in the UN peacekeeping operation.",true,pl,Final Answer: Mostly True,mostly true,False,False
"From what I know, Mr. Broniarz was the head of the ZNP since 98, and when junior high school was introduced in 99, he was heading against the introduction of junior high schools.",true,pl,Final Answer: Mostly True,mostly true,False,False
"""These unofficial stories from various parts of Serbia, that there were more deceased than we report is a serious, serious accusation.I'll tell you why.Because at no point we didn't hide any information at any time, not since the first case was registered, but before that. """,false,sr,Final Answer: Mostly False,mostly false,False,False
Kazakhstan occupies 2nd place in the world in stocks of uranium and first place in the world in terms of production.,true,ru,Final Answer: True,true,True,False
"I remind you that in class 1-3 we already have the basics of programming, the basics of chess.",true,pl,Final Answer: Mostly True,mostly true,False,False
"(...) E -polion, thrown out of 19 million, empathy 50 million for an unnecessary portal, and 66 billion in my Lower Silesia.",false,pl,Final Answer: False,false,True,False
"I remind you that many of these civic projects, including the project of Mrs. Kai Godek, who prohibited abortion, received the Sejm years ago.The abortion project was (...) three years ago (...), a project prohibiting sex education two years ago.",true,pl,Final Answer: Mostly True,mostly true,False,False
Palm oil causes cancer and makes men sterile,half true,ru,Final Answer: Half True,half true,True,False
"""At this point in Serbia, there are about 2,000 unemployed agronomics in Serbia.""",true,sr,Final Answer: Half True,half true,False,False
There are restrictions [at the airportChopin - noteed.] when it comes to noise emissions.,true,pl,Final Answer: True,true,True,False
Ginger helps with coronavirus,false,ru,Final Answer: Mostly False,mostly false,False,False
"Pursuant to the regulation, in class I, II, III it is 20 hours, in class IV: 24 hours, in the V-VI class: 25, and in class VII: 32 and 31 in class VIII.",true,pl,Final Answer: Half True,half true,False,False
"""Alleged political disagreements between the Association of Vojvodina Hungarians and the Democratic Parties are a deliberate media manipulation and serve to draw attention from the Anti-Statement of Vojvodina.""",false,sr,Final Answer: Half True,half true,False,False
Jackie Chan was in quarantine because of coronavirus,false,ru,Final Answer: True,true,False,False
"For many years, when the Civic Platform and PSL ruled, the teachers did not get any increases at all.",false,pl,Final Answer: Mostly True,mostly true,False,False
