claim,label,language,output,final_answer,correct,inconclusive
"Co trzeci Polak próbuje ograniczyć emisję zanieczyszczeń powietrza, a 40 proc. ogranicza picie butelkowanej wody - wynika ze zleconego przez resort klimatu badania poziomu świadomości i postaw wobec jakości powietrza, gospodarki odpadami i butelek zwrotnych.",true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,True,False
Trybunał Konstytucyjny na rozprawie 3 grudnia będzie rozstrzygał m.in. tę kwestię [zgodność ustawy z dnia 25 czerwca 2015 r. o Trybunale Konstytucyjnym z Konstytucją]. Grupa posłów przedłożyła [wniosek] 7 listopada.,half true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,False,False
"„Opštinsko veće umesto dosadašnjih devet, sada već broji sedam članova.“",false,sr,Коначан одговор: Углавном лаж.,mostly false,False,False
Mi poljoprivredne i prehrambene proizvode izvezemo devet puta više u EU nego u Rusiju.,mostly true,sr,Коначан одговор: Углавном истина,true,False,False
2018-10-25T21:35:04Z,true,sr,Коначан одговор: Лаж.,false,False,False
"“Tamo gde su (HBIS) preuzimali rudnike bakra u Južnoj Africi, oni su ostavljali po 2.200, 2.300 ljudi na poslu, nisu smanjivali taj broj. To je za nas od ključnog značaja”",true,sr,Коначан одговор: Углавном истина,true,True,False
2020-03-17T00:00:00Z,half true,sr,Коначан одговор: Лаж.,false,False,False
"Niedawno OBWE przygotowała taki dokument, który się nazywa “Wskazówki korzystania z wolności zrzeszania się”. To jest taki dokument, który w randze prawa międzynarodowego ma rangę tzw. soft law, czyli miękkiego prawa, czyli pewne wskazówki jak należy funkcjonować, jak należy działać. W tych wskazówkach jest cały szereg rekomendacji, jak powinna wyglądać relacja pomiędzy państwem a organizacjami pozarządowymi w zakresie finansowania takich organizacji ze środków publicznych.",true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,True,False
"„Budžet Užica je za tri godine oštećen za više od četiri miliona evra. Tim novcem mogli su se finansirati najznačajniji projekti u gradu, poput izgradnje dečjeg vrtića na Pori, sportske hale u Krčagovu i bazena.“",true,sr,Коначан одговор: Полуистина,true,True,False
„Upravo je u fazi završetka osnivanje novog preduzeća koje će zameniti Jat.“,false,sr,Коначан одговор: Углавном лаж.,mostly false,False,False
«За прошлый год цены на продукты выросли на 10%»,true,ru,Окончательный ответ: В основном правда,true,True,False
"W ubiegłym roku biliśmy rekordy, 330 mln pasażerów, którzy korzystali z polskiej kolei.",half true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,False,False
"После перенесения этих детских болезней (корь, краснуха, паротит, коклюш - прим. ред) формируется пожизненный иммунитет",half true,ru,Окончательный ответ: В основном правда.,true,False,False
Statystyka załatwiania spraw to jest 6 spraw rocznie na sędziego.,half true,pl,Ostateczna odpowiedź: Fałsz.,,False,True
"„Imamo veću transparentnost zahvaljujući i MMF i Fiskalnom savetu i otvorenosti u radu javnih preduzeća, pa ako hoćete i zahvaljujući ovima na koje se ja često ljutim Šabiću i nesretnom Jankoviću.“",false,sr,Коначан одговор: Углавном истина,true,False,False
"A wie pan czym jedyny człowiek w tym zespole, który ma tytuł naukowy, się zajmował? Katastrofami w ruchu lądowym.",true,pl,Ostateczna odpowiedź: W połowie prawda,true,True,False
"W 2011 roku w czasie kampanii wyborczej jego (Rafała Trzaskowskiego - przyp. Demagog) szef Donald Tusk wprost do kamery, czyli patrząc w oczy widzom można tak powiedzieć, mówił, że absolutnie Platforma Obywatelska nie podniesie wieku emerytalnego.",false,pl,Ostateczna odpowiedź: Fałsz.,,False,True
"„Imali smo mi već te proteste, ima ih svuda, posebno u afričkim zemljama. U mnogim zemljama Evrope su zabranjeni, u Nemačkoj, Francuskoj nemate sindikate u vojsci i policiji. Kod nas imate, mi smo demokratska zemlja. U tim zemljama nemate. Vi se time dičite, vi ste srećni sindikalnom borbom u vojsci i policiji, a ja sam srećan što 99 odsto ljudi neće ni sa vama, ni sa onim sindikatima u vojsci i policiji, koji ne poštuju državu. Ja sam za one koji poštuju svoju državu i koji vole svoju zemlju i svoju Srbiju i ne čekam pare ni od koga.“",half true,sr,Коначан одговор: Полуистина,true,False,False
"To premier Morawiecki ogłosił (przed wyborami przyp.), że COVIDu już nie ma.",true,pl,Ostateczna odpowiedź: Fałsz,,False,True
"“Aerodrom nije vredeo 35 godina 100, 120 miliona. Danas vredi 500 miliona.“",false,sr,Коначан одговор: Полуистина,true,False,False
"„Mislim, (od) februara prošle godine, čak mislim februara pretprošle godine, mi nemamo nikakvu pomoć Vlade republike Srbije. Er Srbija, kažem, posluje na tržištu.“",false,sr,Коначан одговор: Углавном истина,true,False,False
“Ovo (Tenis) je najveći i najbolji evropski proizvođač.”,false,sr,Коначан одговор: Лаж.,false,True,False
"Francuscy lekarze podali swój rząd do Trybunału Konstytucyjnego po to, żeby zaskarżyć ich złą decyzję o przeprowadzeniu pierwszej tury wyborów samorządowych. Jak pan wie, druga tura tam się nie odbyła.",half true,pl,Ostateczna odpowiedź: Fałsz.,,False,True
Co roku liczba ofiar przemocy domowej sięga 100 tys.,true,pl,Ostateczna odpowiedź: Fałsz.,,False,True
"20 lat temu było to blisko 100 procent. W zeszłym roku było 55 procent, a teraz jest jeszcze mniej. W tym roku po raz pierwszy w historii uzależnienie Ankary od dostaw rosyjskiego surowca spadło poniżej 50 procent. 20 years ago it was nearly 100 percent. Last year it was 55 percent, and now it is even less. This year, for the first time in the history Ankara’s dependence on supplies of Russian gas has dropped below 50 percent.",half true,pl,Ostateczna odpowiedź: Prawda,true,False,False
Распыление вирусов с самолета в Мангистауской области,false,ru,Окончательный ответ: Ложь.,false,True,False
"W tzw. Białej Księdze 300 ekspertów pana prezydenta Komorowskiego i ministra Siemoniaka w przeddzień agresji na Ukrainę napisało, że nie będzie wojny.",half true,pl,Ostateczna odpowiedź: Fałsz.,,False,True
"„Radim isto kao i ranije, samo se razlikuje, jer je drugačija građevinska sezona u zavisnosti od godišnjeg doba. Nisam nimalo vredniji nego što sam bio ranije, samo što sada ne mogu da primam (Angelu) Merkel, (Vladimira) Putina i ostale.“",false,sr,Коначан одговор: Углавном истина,true,False,False
"Elektromobilność miała być priorytetem rządu i kołem zamachowym innowacyjnej gospodarki. Dzisiaj, po blisko 2 latach od zapowiedzi premiera, po Polsce jeździ niespełna 1 tys. samochodów elektrycznych, przy czym połowa z nich jeździła już 2 lata temu.",true,pl,Ostateczna odpowiedź: Przeważnie fałsz.,,False,True
"W 2017 r. wybudowano w całej Łodzi niewiele ponad 2800 mieszkań łącznie, podczas kiedy w takim Wrocławiu mieszkań powstało 9000.",false,pl,Ostateczna odpowiedź: Przeważnie fałsz.,,False,True
"Sędzia z Irlandii podała dwa przykłady w uzasadnieniu, dlaczego podjęła taką decyzję: jeden przykład dlatego, że sędziowie w Polsce rzekomo są wybierani przez polityków i drugi dlatego, że jest różny wiek emerytalny w Polsce.",half true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,False,False
"„Ako 11. maja pobedi Demokratska stranka, Srbija će izgubiti Kosovo i Metohiju, Rašku oblast i Vojvodinu, a Srbija nastaviti agoniju u Evropskoj Uniji i obećanom navodnom boljem životu.“",false,sr,Коначан одговор: Полуистина,true,False,False
"Građani Srbije vrlo dobro znaju da su tužioce birali ljudi iz režima kojem je pripadao i Dragan Đilas i da se to desilo 2009, odnosno 2010. godine.",false,sr,Коначан одговор: Полуистина,true,False,False
"Женщина, умершая от коронавируса, проснулась через месяц",half true,ru,Окончательный ответ: Ложь.,false,False,False
Из существовавших (в Казахской ССР) 47 рыбопитомников в настоящее время почти ничего не осталось…,half true,ru,Окончательный ответ: В основном ложь.,mostly false,False,False
W Niemczech 55% mieszkań jest zasiedlonych na zasadzie najmu.,true,pl,Ostateczna odpowiedź: Prawda,true,True,False
Коронавирус становится более заразным и более опасным,false,ru,Окончательный ответ: В основном правда.,true,False,False
"Jest program rządowy, który rozwija idee z ustawy. Nasza filozofia to zachęty. Możliwość wymiany pieców? To już trwa.",true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,True,False
"A. Klarenbach: W 2015 kiedy oddawaliście władzę bezrobocie wynosiło prawie 10%. W tej chwili wynosi 7,7%. U. Augustyn: Bezrobocie było jednocyfrowe jeżeli dobrze pamiętam. A. Klarenbach: Nie, nie było. U. Augustyn: 9 i coś tam, było jednocyfrowe.",false,pl,Ostateczna odpowiedź: Przeważnie fałsz.,,False,True
„Srbija je jedina zemlja čija vlast je lansirala parolu da EU nema alternativu“.,false,sr,Коначан одговор: Полуистина,true,False,False
"Wpływy z VAT-u za pierwsze 4 miesiące tego roku to 57,5 mld, w zeszłym roku było to 56,8 mld. Co to oznacza? Oznacza to, że VAT wpływa nam do budżetu, a wpływy z VAT-u rosną nam dużo wolniej, niż rośnie konsumpcja.",true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,True,False
"Jestem zwolennikiem miękkiej liberalizacji na wzór niemiecki, który polega na tym, że jeżeli kobieta jest w sytuacji, kiedy jest skłonna usunąć ciążę, żeby nie robiła tego pochopnie, żeby przeszła przez proces konsultacji również psychologicznych, żeby decyzja ta nie była podejmowana nagle.",true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,True,False
Возврат НДС на карту — до 270 тысяч рублей через Единый Компенсационный Центр Возврата Невыплаченных Денежных Средств,false,ru,Окончательный ответ: Ложь.,false,True,False
"Nie wiem jaki będzie teraz deficyt, ale w tamtym roku brakowało 100 mln zł.",false,pl,Ostateczna odpowiedź: W połowie prawda,true,False,False
"Wszystkie państwa, które weszły z Polską do Unii Europejskiej w 2004 dostały mniej, razem – [wszystkie te państwa] razem dostały mniej [funduszy] niż Polska.",false,pl,Ostateczna odpowiedź: Przeważnie fałsz.,,False,True
"Pan prezydent mówił, że w Gdańsku wszystkie tramwaje są niskopodłogowe. Nic dziwnego, że pan prezydent nie wie, że to nieprawda.",true,pl,Ostateczna odpowiedź: Fałsz,,False,True
"Według rozporządzenia MEN to rodzice, którzy chcą, by ich dzieci chodziły na religię, muszą złożyć pisemne oświadczenie w tej sprawie.",true,pl,Ostateczna odpowiedź: Prawda,true,True,False
"“U tim izveštajima (Evropske komisije, Fridom hausa i Reportera bez granica, prim. Istinomera) ne vidim izvor. Izvor znači ko je dao podatke, na osnovu čega je moglo da se dođe do tih, ’ajde tako da kažem, negativnih ocena.”",false,sr,Коначан одговор: Полуистина,true,False,False
"„Ubeđen sam da apsolutno ne postoji nijedna činjenica na osnovu koje bi Šešelj bio optužen, tako da očekujemo njegov povratak u Srbiju tokom juna ili jula ove (2009.) godine.“",false,sr,Коначан одговор: Полуистина,true,False,False
Ponad milion osób w Polsce pracuje na samozatrudnieniu.,true,pl,Ostateczna odpowiedź: Prawda,true,True,False
To dzięki decyzjom Platformy Obywatelskiej 40% środków europejskich jest dystrybuowanych przez samorządy wojewódzkie.,true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,True,False
"„Srbija je od danas u potpunosti digitalizovana, 97,8 odsto stanovništva pokriveno je digitalnim signalom, a analogni signal danas ide u istoriju.“",true,sr,Коначан одговор: Углавном истина,true,True,False
Los Angeles albo San Francisco ma 22 radnych.,false,pl,Ostateczna odpowiedź: Fałsz,,False,True
"(Nad Ustawą o zmianie ustawy - Kodeks postępowania cywilnego oraz niektórych innych ustaw - dop.) jak w Senacie głosowali senatorowie PiS-u? Było, ta ustawa przeszła 51 do 49, wszyscy (...) z PiS-u głosowali przeciw.",true,pl,Ostateczna odpowiedź: Fałsz,,False,True
"Jeśli jakieś państwo [Polska] posiada 90 proc. europejskich zasobów węgla, opiera się w zdecydowanej części na węglu (…).",false,pl,Ostateczna odpowiedź: Fałsz.,,False,True
"Ciągle kłamliwe info,że konkordat to dzieło SLD.My przez 4 lata 1993-1997)od popisania przez Suchocką nie dopuściliśmy do ratyfikacji.",true,pl,Ostateczna odpowiedź: Przeważnie prawda.,true,True,False
Бактерия Синтия привела к «синей чуме» в Мексиканском заливе,false,ru,Окончательный ответ: Ложь.,false,True,False
"„Tačno je da Čačak nema bazen, ali ima najviše obdaništa, među kojima je i najveće na Balkanu.“",false,sr,Коначан одговор: Полуистина,true,False,False
„U prethodne dve godine izgradili smo na vodotokovima 29 brana.“,false,sr,Коначан одговор: Полуистина,true,False,False
"“W tym przedziale między 18 lat a 30 lat… 28 to jest prawie 25% (bezrobocia, w odniesieniu do Kielc)”",true,pl,Ostateczna odpowiedź: Fałsz.,,False,True
"Ogłoszono inflację za poprzedni rok: 3,4%. (...) Żywność w Polsce zdrożała o 7%.",half true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,False,False
„Holandija neće blokirati prosleđivanje kandidature Srbije za prijem u EU. Odluka Saveta ministara EU biće pozitivna i kandidatura će biti prosleđena.“,true,sr,Коначан одговор: Углавном истина,true,True,False
"“Ja se izvinjavam što Srbija mnogo brže da napreduje, nikoga ugrožavajući, što je Srbija prošle godine pretekla sve po platama i penzijama, sem Crne Gore, ali se približila Crnoj Gori pa očekujem i to za godinu i po dana da preteknemo, da budemo broj jedan po svim parametrima u regionu. Mi smo javni dug spustili sa 78% na 50%, neki su sa 27% posto podigli na 55%, neki sa 50% na 75% u regionu. Nezaposlenost je kod nas najniža.“",false,sr,Коначан одговор: Углавном истина.,true,False,False
Wydajecie dodatkowe 35 mld zł na zakup F-35.,false,pl,Ostateczna odpowiedź: Prawda,true,False,False
"Spośród 500 opinii, które Komisja Wenecka wydała w ciągu ostatnich niemal 30 lat, niewielka ilość została jakoś tam nie uwzględniona – np. Rosja putinowska czy Lichtenstein.",true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,True,False
"„Plaćali smo sedam miliona evra za kredite koji su odobreni ranije ali nisu korišćeni. Mi nećemo platiti nijedan evro za te kredite, jer se projekti sada realizuju.“",false,sr,Коначан одговор: Полуистина,true,False,False
"Była mowa o tym, że prezydent Stanów Zjednoczonych powołuje sędziów Sądu Najwyższego. Jednak, po pierwsze, ich nie odwołuje, a po drugie, cała struktura Sądu Najwyższego jest skonstruowana w ten sposób, że sędziowie pełnią urząd dożywotnio, chyba że sami wcześniej zrezygnują.",true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,True,False
"Funding from ECA supports national export of goods and services by providing foreign customers with long-term loans of up to 85% of a nuclear project, with very favorable interest rates.",true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,True,False
"Według Najwyższej Izby Kontroli pacjenci nie otrzymują dziennych norm wapnia, magnezu, żelaza, witamin. Dostają za to 4-krotną dzienną dawkę soli. W diecie brakuje warzyw, owoców, soków.",true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,True,False
„Mali spoljni dug svedoči o velikom razvojnom potencijalu Srbije.“,false,sr,Коначан одговор: Полуистина,true,False,False
"Pan Janusz Korwin-Mikke, który jest zatrudniony, ubezpiecza się w KRUSie.",true,pl,Ostateczna odpowiedź: Fałsz.,,False,True
W skali przemysłowej można szacować wielkość jego wydobycia (metanu) w granicach 1-2 mld m3 rocznie.,false,pl,Ostateczna odpowiedź: Przeważnie prawda,true,False,False
"Konfederacja to jedyne ugrupowanie parlamentarne, klub, koło, które w całości głosowało przeciw temu projektowi (podwyżek pensji dla polityków - przyp. Demagoga).",true,pl,Ostateczna odpowiedź: Prawda,true,True,False
"Wrocław jest miastem, które ma nieco ponad 12 proc. terenów zielonych, z czego prawie osiem proc. to są lasy dookoła Wrocławia, więc bardzo mocno brakuje nam zieleni. Katowice, czy Zielona Góra mają ponad 40 proc. zieleni w mieście",true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,True,False
Всемирный банк продлил/продлит карантин до 2025 года,false,ru,Окончательный ответ: Ложь.,false,True,False
"Число занятых в МСБ увеличилось на 300 тыс. и составило 3,3 млн человек",half true,ru,Окончательный ответ: В основном правда.,true,False,False
"VAT w Polsce jest najwyższy w Unii Europejskiej, 23% na energię elektryczną. Dlaczego Brytyjczycy, Francuzi mogą płacić 5% VAT-u, i tak 8 państw w Unii Europejskiej, a Polacy mają płacić 23?",false,pl,Ostateczna odpowiedź: Przeważnie prawda.,true,False,False
"„Podsetiću, na KiM je sve krenulo od laži koje su plasirali ljudi poput Vilijama Vokera koji danas čak ni ne krije svoje velikoalbanske ambicije i projekte, a poznato je da se protivi i Specijalnom sudu koji treba da procesuira zlodela počinjena od strane tzv. „Oslobodilačke vojske Kosova“ (OVK).(…)Protivpravna odluka o agresiji na SRJ usledila je prvenstveno na osnovu izveštaja Vilijama Vokera, iako na KiM 1998-1999 godine nije bilo humanitarne katastrofe niti progona kosovskih Albanaca.“",false,sr,Коначан одговор: Полуистина.,true,False,False
"Polscy sędziowie (a jest ich około 10 tysięcy) rocznie rozpoznają blisko 15 milionów spraw, co oznacza, że przeciętnie na jednego sędziego przypada w skali roku 1500 spraw.",true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,True,False
"W ustawie tej, którą wprowadzaliśmy w 2008 roku, w której ograniczaliśmy (…) pieniądze, emerytury dla byłych pracowników UB i SB, tam była także kwestia członków Wojskowej Rady Ocalenia Narodowego. I ten przepis został uchylony przez Trybunał Konstytucyjny.",true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,True,False
"„Jer samo kod nas učite 12 godina engleski jezik i ne znate engleski jezik. I ne naučimo drugi jezik. I pogledajte nam političare koji niko ne zna engleski jezik, sem onih koji su živeli napolju, a da ne pričam da niko ne zna ruski. A da ne kažem da ama nikoga nemamo za prevodioca da nađemo za francuski, da ne kažem takođe za nemački. I to ima samo u ovoj zemlji. U Holandiji uče kineski od malena, kod nas nema.“",false,sr,Konačan odgovor: Poluistina.,,False,True
Większość warszawiaków dobrze ocenia prezydenturę Hanny Gronkiewicz-Waltz,true,pl,Ostateczna odpowiedź: Przeważnie prawda.,true,True,False
W 2016 po raz pierwszy więcej osób do Polski przyjechało niż wyjechało [liczone od czasów wojny].,false,pl,Ostateczna odpowiedź: Prawda,true,False,False
W zachodnich Niemczech są bazy wojska amerykańskiego.,true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,True,False
Frekwencja w wyborach samorządowych wynosi niewiele ponad 30%.,false,pl,Ostateczna odpowiedź: Przeważnie prawda,true,False,False
"Znam dane z gminy Jarosław. Tam dwa tygodnie temu w pierwszej turze było ok 50% frekwencji, teraz było 30% frekwencji.",true,pl,Ostateczna odpowiedź: W połowie prawda,true,True,False
В Казахстане распространяюших ложную информацию про коронавирус в соцсетях могут оштрафовать и даже лишить свободы.,true,ru,Окончательный ответ: В основном правда.,true,True,False
W Stanach Zjednoczonych dyskusja na temat kandydata toczy się wiele miesięcy.,true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,True,False
"Dlaczego chcecie zniszczyć ponad 6 tys. placówek oświatowych w Polsce, gdzie dziś ma pracę ponad 100 tys. nauczycieli?",true,pl,Ostateczna odpowiedź: W połowie prawda,true,True,False
"“Zakon je vrlo jasan. Vrlo jasan. Znači, to je ukinuto odavno, i to, mislim, njihovom voljom, nisam sigurna.”",false,sr,Коначан одговор: Полуистина,true,False,False
"Polska dostarcza w tej grupie dwóch milionów pracowników delegowanych, którzy co roku poruszają się po Europie, około 1/4 – pół miliona.",true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,True,False
Ponad 40 tys. osób rocznie umiera w Polsce z powodu smogu.,true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,True,False
"“Povećali smo efikasnost rada komunalnih preduzeća: u 2013. dividenda koja je uplaćena u budžet Grada Beograda bila je 680 miliona dinara, a ove godine je 5.1 milijardu dinara. Skoro osam puta više.“",true,sr,Коначан одговор: Углавном истина,true,True,False
"Minister obrony jest uprawniony do tego żeby otrzymywać informacje różne od SKW, natomiast nie jest uprawniony żeby się zapoznawać z jakimiś materiałami operacyjnymi",true,pl,Ostateczna odpowiedź: Przeważnie prawda.,true,True,False
Kara pozbawienia wolności w systemie stacjonarnym obecnie w Polsce jest wykonywana wobec ok. 75 tys. osób.,true,pl,Ostateczna odpowiedź: Prawda,true,True,False
"„Mislim da je pitanje toga da li ste doktorirali ili niste i kako ste doktorirali, više privatna stvar. Što se tiče ostavke, ja mislim da je to individualni čin svakog pojedinca, da li ćete negde ponuditi ostavku ili ne… Ali, svakako sačekaćemo i da se sam ministar obrati narednih dana.“",false,sr,Коначан одговор: Углавном истина,true,False,False
"„Nisam nikad imao polemike i sukobe sa Ljajićem. Jednostavno, nismo sarađivali.“",false,sr,Коначан одговор: Полуистина,true,False,False
"“Pokažite mi zemlju u svetu koja je za samo dve godine uspela da spusti budžetski deficit sa osam odsto na manje od dva odsto BDP-a. Ko mi takvu zemlju pokaže, vodim ga na večeru.“",false,sr,Коначан одговор: Полуистина,true,False,False
"Смертность от этого рукотворного вируса - 0,03%, то есть многократно ниже чем от сезонной простуды или сезонного гриппа",half true,ru,Окончательный ответ: В основном ложь.,mostly false,False,False
“Iz godine u godinu transparentnost (u Beogradu) je sve bolja i svi smo se složili da ćemo u tom segmentu i dalje dati naš doprinos.”,false,sr,Коначан одговор: Углавном истина,true,False,False
Ponad 100 tys. ludzi [w Warszawie – przyp. red.] nie ma kanalizacji (…).,true,pl,Ostateczna odpowiedź: Fałsz.,,False,True
"Since Germany began to decommission reactors, an increase in CO2 emission has been observed. Alongside, the Germans saw an rise in the prices of electricity, as well as greater volatility in electrical grid.",half true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,False,False
"В семечках ""Крутой Окер"" нашли хремитонол",false,ru,Окончательный ответ: Ложь.,false,True,False
"Jesteśmy trzecim miastem w Polsce, jeśli chodzi o zadłużenie.",false,pl,Ostateczna odpowiedź: Fałsz,,False,True
"“Evo sada da vam navedem jedan podatak, zaprepastićete se sami. Kažite mi, koliko je mafijaških ubistava, od početka godine, bilo u Beogradu, kao jednom od najvećih gradova u Evropi, od početka godine, od prvog januara do 25. novembra. Ostalo je mesec dana do nove godine. Imali smo dva takva ubistva.”",false,sr,Коначан одговор: Лаж.,false,True,False
"В 2019 году показатель младенческой смертности увеличился на 5,9% по сравнению с 2018 годом.",half true,ru,Окончательный ответ: Не могу оценить правдивость утверждения без дополнительных данных о показателе младенческой смертности в 2018 и 2019 годах.,,False,True
Prezydent Majchrowski obiecał analizy ws. budowy metra i tych analiz nie ma.,true,pl,Ostateczna odpowiedź: W połowie prawda,true,True,False
Francja ma najtańszy prąd w Europie.,true,pl,Ostateczna odpowiedź: Przeważnie fałsz.,,False,True
[Prezydent] nie ma prawa go [budżetu] wetować.,true,pl,Ostateczna odpowiedź: Fałsz.,,False,True
"Przyjmowanie imigrantów do Polski zwiększa zagrożenie terroryzmem i to wybuchy nie tylko w Paryżu pokazały, nie tylko w Brukseli, ale także uwaga, wybuch parę dni temu w Ankarze, bo tam też przecież ten tak zwany uchodźca był sprawcą tego zamachu.",false,pl,Ostateczna odpowiedź: Fałsz.,,False,True
"PKB per capita na głowę mieszkańca w Polsce rośnie, myśmy na przykład w ostatnich dwóch latach wyprzedzili Grecję.",true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,True,False
"Od roku 2015, od raportu NiK, który jasno wykazał, iż problemy finansowe Lasów Państwowych mają źródło w wysokich kosztach administracyjnych, wysokich kosztach stałych. Natomiast Lasy Państwowe zbyt mało inwestują w ochronę polskich lasów.",half true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,False,False
„U prošlom sazivu Skupštine više puta sam ukazivao na to da posao sa firmom ‘Nuba’ nije u skladu sa zakonom.“,true,sr,Коначан одговор: Углавном истина,true,True,False
"Macierewicz kilka miesięcy temu mówił, że będzie realizować Wisłę i w przeciwieństwie do poprzedników dokonał przełomu w kwestii offsetu i udziału polskiego przemysłu w programie. Według zapowiedzi byłego ministra udział polskiego przemysłu miał wynieść aż 50 proc. W tej chwili nie ma nawet 5 proc.",true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,True,False
"Mamy tylko 30 akredytowanych laboratoriów na świecie, z akredytacją WADY, w tym jedno nasze w Warszawie, i tylko jedno w Afryce.",true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,True,False
"Nie może być tak, że córka radnej miejskiej Marty Wcisło bez żadnego konkursu zostaje mianowana wiceprezesem jednej ze spółek-córek spółki miejskiej",true,pl,Ostateczna odpowiedź: W połowie prawda,true,True,False
Лапша быстрого приготовления — опасная ГМО-пища,half true,ru,Окончательный ответ: В основном ложь.,mostly false,False,False
"EXPO 2017 в Астане обошёлся дешевле, чем в других странах",half true,ru,Окончательный ответ: Наполовину правда.,true,False,False
"„Kada je reč o Kosovu i Metohiji, znate, da je taj čovek (Đilas) bio negde drugde, a ne na vlasti 2008. godine, kada je lažna država Kosovo proglasila nezavisnost, da on i njegovi saborci, Jeremić, Tadić i ostali nisu na to reagovali tako što su izdali dva smešna saopštenja, (…) onda bih možda mogao i ozbiljno da saslušam šta taj čovek kaže.“",false,sr,Коначан одговор: Полуистина,true,False,False
"Trybunał Europejski wyraził pogląd, że przymus do jakichkolwiek czynności medycznych jest sprzeczny z prawami człowieka.",false,pl,Ostateczna odpowiedź: Przeważnie prawda,true,False,False
"My musimy przede wszystkim spojrzeć na to, że wskaźnik dzietności wzrósł (po wprowadzeniu programu 500+ przyp. Demagoga).",true,pl,Ostateczna odpowiedź: Przeważnie prawda.,true,True,False
Прививка от кори не защищает на 100 процентов,half true,ru,Окончательный ответ: В основном правда.,true,False,False
W Finlandii która ma najlepsze wyniki edukacyjne we wszystkich możliwych badaniach(…).,false,pl,Ostateczna odpowiedź: Przeważnie prawda.,true,False,False
Dzisiaj Niemcy mają 80% długu w relacji do PKB – 80%. My mamy w granicach 51%. Francja ma 100%.,false,pl,Ostateczna odpowiedź: Przeważnie prawda,true,False,False
"Natomiast od samego początku zarówno rząd Ewy Kopacz, jak i my wszyscy sprzeciwialiśmy się mechanizmom stałej relokacji.",false,pl,Ostateczna odpowiedź: Przeważnie prawda,true,False,False
"Jak wszyscy pamiętamy, prof. Lech Kaczyński był zwolennikiem kompromisu aborcyjnego.",true,pl,Ostateczna odpowiedź: Fałsz.,,False,True
"„Mi smo jedina stranka koja je uložila zvanični prigovor i tužbu protiv rezultata izbora. Sećate se kako je bila fama, a sad su se svi ućutali kada su videli da su prešli cenzus“.",half true,sr,Коначан одговор: Полуистина,true,False,False
"Słynny grafen został sprzedany, okazuje się że będzie produkowany w Wielkiej Brytanii. Jak mogliśmy stracić tak wspaniały polski wynalazek?",false,pl,Ostateczna odpowiedź: Przeważnie prawda,true,False,False
Miejskie autobusy przejeżdżają 100 mln km rocznie po Warszawie (…).,false,pl,Ostateczna odpowiedź: Przeważnie prawda,true,False,False
Kupiono szczepionki [na świńską grypę] dla wszystkich mieszkańców [pozostałych państw UE].,false,pl,Ostateczna odpowiedź: Fałsz.,,False,True
"W stolicy w ubiegłym roku było 11 pojazdów wyposażonych w specjalistyczny sprzęt, a każdy z nich kierowany był do kilkunastu interwencji dziennie.",true,pl,Ostateczna odpowiedź: W połowie prawda,true,True,False
"To, że Wojsko Polskie będzie liczyło blisko 200 tys. żołnierzy, oficerów, to fakt.",true,pl,Ostateczna odpowiedź: Prawda,true,True,False
W Łebie gdzie wycięto 4 ha lasu. Gdzie przebiegał korytarz ekologiczny.,true,pl,Ostateczna odpowiedź: W połowie prawda,true,True,False
Marsz Niepodległości jest zgłoszony przez Stowarzyszenie Marsz Niepodległości jako zgromadzenie cykliczne do roku 2020 włącznie.,true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,True,False
В Швеции запретили обязательные прививки,false,ru,Окончательный ответ: Ложь.,false,True,False
Odpady powydobywcze oraz popioły pochodzące ze spalania węgla to w Polsce 60% wszystkich gospodarczych odpadów,true,pl,Ostateczna odpowiedź: Przeważnie prawda,true,True,False
