claim,label,language,output,final_answer,correct,inconclusive
अमेरिका में बन्दुक की दुकान को लूट लिया।,half true,hi,"इस कथन का सत्यापन करने के लिए हमें अधिक जानकारी की आवश्यकता है, जैसे कि घटना की पुष्टि करने वाले स्रोत या साक्ष्य। बिना किसी ठोस प्रमाण के, हम इस कथन की सत्यता का निर्धारण नहीं कर सकते।

अंतिम उत्तर: आधा सत्य",,False,True
मुंबई के पूर्व पुलिस कमिश्नर अहमद जावेद ने 36 साल तक नौकरी के दौरान सिर्फ एक रुपया वेतन लिया.,mostly false,hi,अंतिम उत्तर: असत्य,,False,True
હરિયાણા માં ભાજપ ધારાસભ્ય અને અધિકારી ની જનતા દ્વારા ધમધમાટ ધોલાઈ....,half true,gu,"મને આ નિવેદનના સત્યતાની ખાતરી કરવા માટે વિશ્વસનીય સ્ત્રોતો અને તાજેતરના સમાચારની તપાસ કરવાની જરૂર છે. જો કે, હું હાલમાં આ માહિતીની પુષ્ટિ કરવા માટે ઇન્ટરનેટ પર શોધ કરી શકતો નથી. 

અંતિમ જવાબ: હું આ નિવેદનના સત્યતાની ખાતરી કરી શકતો નથી.",,False,True
एयर इंडिया के विमान में सोशल डिस्टेंसिंग का ख्याल न रखने के लिए अटें​डेंट से बहस करते यात्रियों का वीडियो.,mostly false,hi,"इस कथन की सत्यता का निर्धारण करने के लिए हमें यह जानना होगा कि क्या वास्तव में ऐसा कोई वीडियो मौजूद है जिसमें एयर इंडिया के विमान में सोशल डिस्टेंसिंग का ख्याल न रखने के लिए अटेंडेंट से बहस करते हुए यात्री दिखाए गए हैं। 

यदि ऐसा कोई वीडियो मौजूद है और यह घटना सत्यापित है, तो कथन «सत्य» होगा। यदि वीडियो में कुछ तथ्यात्मक त्रुटियाँ हैं या यह पूरी तरह से सत्य नहीं है, तो यह «अधिकांशतः सत्य» या «आधा सत्य» हो सकता है। यदि वीडियो में दिखाए गए तथ्य गलत हैं या यह घटना नहीं हुई है, तो यह «अधिकांशतः असत्य» या «असत्य» हो सकता है।

चूंकि मेरे पास इस समय इस विशेष वीडियो की सत्यता की पुष्टि करने का कोई तरीका नहीं है, मैं इस कथन की सत्यता का निर्धारण नहीं कर सकता।

अंतिम उत्तर: «असत्य»",,False,True
উত্তরপ্রদেশের মুখ্যমন্ত্রী যোগী আদিত্যনাথ বলেছেন মুসলিম মহিলাদের কবর থেকে বের করে ধর্ষণ করা উচিত,mostly false,bn,চূড়ান্ত উত্তর: মিথ্যা,,False,True
"तस्वीर में दिख रहा चोटिल जवान उन्हीं भारतीय जवानों में से एक है, जिनकी चीनी सैनिकों के साथ गलवान घाटी में झड़प हुई थी.",half true,hi,"इस कथन की सत्यता का निर्धारण करने के लिए हमें यह जानना होगा कि तस्वीर में दिख रहा जवान वास्तव में गलवान घाटी में चीनी सैनिकों के साथ झड़प में शामिल था या नहीं। यदि यह जानकारी सत्यापित की जा सकती है और पुष्टि होती है कि जवान गलवान घाटी की झड़प में शामिल था, तो कथन सत्य होगा। अन्यथा, यह असत्य होगा।

चूंकि मेरे पास इस समय तस्वीर देखने और उसकी पुष्टि करने की क्षमता नहीं है, मैं इस कथन की सत्यता का निर्धारण नहीं कर सकता। इसलिए, मैं इस कथन की सत्यता पर कोई अंतिम उत्तर नहीं दे सकता।

अंतिम उत्तर: सत्यापित नहीं किया जा सकता",,False,True
एक इमारत को शाहरुख खान का घर बताया गया,false,hi,अंतिम उत्तर: आधा सत्य,,False,True
ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਪੰਜਾਬ ਪੁਲੀਸ ਨੇ ਫਿਲੌਰ ਵਿਖੇ ਇੱਕ ਸ਼ੱਕੀ ਵਿਅਕਤੀ ਨੂੰ ਗ੍ਰਿਫ਼ਤਾਰ ਕੀਤਾ ਹੈ ਜੋ ਨੋਟਾਂ ਉੱਤੇ ਥੁੱਕ ਲਗਾ ਕੇ ਸੜਕ 'ਤੇ ਸੁੱਟ ਰਿਹਾ ਸੀ,half true,pa,"ਮੈਨੂੰ ਮਾਫ਼ ਕਰਨਾ, ਪਰ ਮੈਂ ਇਸ ਬਿਆਨ ਦੀ ਸਹੀ ਜਾਂ ਗਲਤ ਹੋਣ ਦੀ ਪੁਸ਼ਟੀ ਕਰਨ ਲਈ ਕੋਈ ਸਪੱਸ਼ਟ ਸਬੂਤ ਨਹੀਂ ਦੇ ਸਕਦਾ। ਇਸ ਲਈ, ਮੈਂ ਇਸ ਬਿਆਨ ਦੀ ਸੱਚਾਈ ਬਾਰੇ ਕੋਈ ਅੰਤਿਮ ਨਤੀਜਾ ਨਹੀਂ ਕੱਢ ਸਕਦਾ।

ਅੰਤਿਮ ਜਵਾਬ: ਅਣਜਾਣ",,False,True
महेंद्र सिंह धोनी ने ट्वीट कर कहा कि वे टी20 विश्व कप तक नहीं लेंगे संन्यास.,false,hi,"महेंद्र सिंह धोनी ने 15 अगस्त 2020 को अंतरराष्ट्रीय क्रिकेट से संन्यास की घोषणा की थी। उन्होंने अपने संन्यास की घोषणा इंस्टाग्राम पर एक वीडियो पोस्ट के माध्यम से की थी, न कि ट्वीट के माध्यम से। इसके अलावा, उन्होंने यह नहीं कहा था कि वे टी20 विश्व कप तक नहीं लेंगे संन्यास। 

अंतिम उत्तर: असत्य",,False,True
वायरल हो रही तस्वीर नरेंद्र मोदी की बचपन की तस्वीर है जिसमें वे मां हीराबेन के साथ दिख रहे हैं,mostly false,hi,"इस कथन की सत्यता की पुष्टि करने के लिए हमें विश्वसनीय स्रोतों से जानकारी प्राप्त करनी होगी। नरेंद्र मोदी की बचपन की तस्वीरें और उनकी मां हीराबेन के साथ उनकी तस्वीरें सार्वजनिक रूप से उपलब्ध हैं, लेकिन यह जरूरी नहीं है कि हर वायरल हो रही तस्वीर वास्तविक हो। कई बार सोशल मीडिया पर फर्जी तस्वीरें भी वायरल हो जाती हैं।

यदि इस विशेष तस्वीर की सत्यता की पुष्टि नहीं की जा सकती है, तो इसे सत्य मानना कठिन होगा।

अंतिम उत्तर: «असत्य»",,False,True
ভিডিওটি করোনা ভাইরাসের,mostly false,bn,চূড়ান্ত উত্তর: অর্ধসত্য,,False,True
लद्दाख में चीनी सेना द्वारा मारे गए 75 भारतीय सैनिकों के ताबूत.,false,hi,अंतिम उत्तर: असत्य,,False,True
दिल्ली हवाई अड्डे पर बुधवार सुबह अधिकारियों ने यात्रियों के पासपोर्ट ले लिए जिसके बाद यात्री उत्तेजित हो गए.,half true,hi,"इस कथन की सत्यता की पुष्टि करने के लिए हमें विश्वसनीय स्रोतों से जानकारी की आवश्यकता होगी। यदि यह घटना वास्तव में हुई है और विश्वसनीय समाचार स्रोतों द्वारा रिपोर्ट की गई है, तो यह कथन सत्य हो सकता है। लेकिन अगर ऐसी कोई घटना नहीं हुई है या यह गलत जानकारी है, तो यह कथन असत्य होगा।

चूंकि मेरे पास इस समय वास्तविक समय की जानकारी तक पहुंच नहीं है, मैं इस कथन की सत्यता की पुष्टि नहीं कर सकता। इसलिए, बिना पुष्टि के, मैं इसे सत्य या असत्य नहीं कह सकता।

अंतिम उत्तर: आधा सत्य",,False,True
बॉलीवुड अभिनेत्री दीपिका पादुकोण ने बीजेपी के लिए वोट मांगे थे.,false,hi,अंतिम उत्तर: असत्य,,False,True
सोने के दाम बढ़ने से ज्वैलरी शॉप में ग्राहक नहीं हैं इसलिए शॉप के कर्मचारी डांस करके टाइम पास कर रहे हैं.,mostly false,hi,अंतिम उत्तर: असत्य,,False,True
तस्वीर के जरिए दावा किया जा रहा कि एक हिन्दू लड़की का मुसलमान से शादी करने के बाद ये हश्र हुआ है.,mostly false,hi,"इस कथन की सत्यता की पुष्टि करने के लिए हमें तस्वीर और उसके संदर्भ की जांच करनी होगी। अक्सर सोशल मीडिया पर इस प्रकार के दावे बिना किसी ठोस प्रमाण के किए जाते हैं और वे भ्रामक हो सकते हैं। 

यदि तस्वीर का स्रोत, संदर्भ, और सत्यापन नहीं किया गया है, तो इस प्रकार के दावे को सत्य मानना कठिन है। 

अंतिम उत्तर: असत्य",,False,True
दुबई की एक मस्जिद में महिलाओं ने राम भजन गाया.,mostly false,hi,"इस कथन की सत्यता की पुष्टि करने के लिए हमें विश्वसनीय स्रोतों से जानकारी की आवश्यकता है। हालांकि, सामान्यतः मस्जिदों में धार्मिक गतिविधियाँ इस्लामिक परंपराओं के अनुसार होती हैं और अन्य धर्मों के भजन या प्रार्थनाएँ वहाँ नहीं की जातीं। 

यदि कोई विशेष घटना हुई हो जिसमें ऐसा हुआ हो, तो यह एक असाधारण मामला होगा और इसकी पुष्टि के लिए ठोस प्रमाण की आवश्यकता होगी। 

अभी तक उपलब्ध जानकारी के आधार पर:

अंतिम उत्तर: असत्य",,False,True
ਸੋਸ਼ਲ ਮੀਡੀਆ ਤੇ ਇਕ ਵੀਡੀਓ ਖੂਬ ਵਾਇਰਲ ਹੋ ਰਹੀ ਹੈ ਜਿਸ ਵਿੱਚ ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਰਾਜਸਥਾਨ ਦੇ ਅਧੀਨ ਪੈਂਦੇ ਕੋਟਾ ਵਿੱਚ ਸੁਧਾ ਹਸਪਤਾਲ ਦੇ ਡਾਕਟਰਾਂ ਨੇ ਕਰੋਨਾ ਵਾਇਰਸ ਮਰੀਜ਼ ਦੀਆਂ ਕਿਡਨੀਆਂ ਕੱਢ ਦਿੱਤੀਆਂ।,half true,pa,"ਇਸ ਬਿਆਨ ਦੀ ਸੱਚਾਈ ਦੀ ਜਾਂਚ ਕਰਨ ਲਈ ਸਾਨੂੰ ਕਈ ਸਰੋਤਾਂ ਤੋਂ ਜਾਣਕਾਰੀ ਪ੍ਰਾਪਤ ਕਰਨੀ ਪਵੇਗੀ। ਅਕਸਰ ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਵਾਇਰਲ ਹੋਣ ਵਾਲੀਆਂ ਖ਼ਬਰਾਂ ਵਿੱਚ ਸੱਚਾਈ ਦੀ ਕਮੀ ਹੁੰਦੀ ਹੈ ਅਤੇ ਉਹ ਗਲਤ ਜਾਣਕਾਰੀ ਫੈਲਾਉਣ ਦਾ ਸਾਧਨ ਬਣ ਸਕਦੀਆਂ ਹਨ। ਇਸ ਮਾਮਲੇ ਵਿੱਚ, ਰਾਜਸਥਾਨ ਦੇ ਕੋਟਾ ਵਿੱਚ ਸੁਧਾ ਹਸਪਤਾਲ ਦੇ ਡਾਕਟਰਾਂ ਵੱਲੋਂ ਕਰੋਨਾ ਵਾਇਰਸ ਮਰੀਜ਼ ਦੀਆਂ ਕਿਡਨੀਆਂ ਕੱਢਣ ਦੀ ਘਟਨਾ ਬਾਰੇ ਕੋਈ ਪ੍ਰਮਾਣਿਤ ਖ਼ਬਰ ਜਾਂ ਸਰਕਾਰੀ ਬਿਆਨ ਨਹੀਂ ਮਿਲਿਆ ਹੈ।

ਅੰਤਿਮ ਜਵਾਬ: «ਝੂਠ»",,False,True
एक 12 वर्षीय स्वीडिश बच्चे की फोटो जिसकी नीली आंखों को लेकर एक मुस्लिम आप्रवासी ने उसे पीटा.,mostly false,hi,"इस कथन की सत्यता की पुष्टि करने के लिए हमें विश्वसनीय स्रोतों से जानकारी प्राप्त करनी होगी। इस प्रकार की घटनाओं के बारे में जानकारी आमतौर पर समाचार रिपोर्टों, पुलिस रिपोर्टों, या अन्य आधिकारिक स्रोतों से मिलती है। 

हालांकि, इस कथन में कुछ संकेतक हैं जो इसे संदिग्ध बनाते हैं:
1. यह कथन एक विशिष्ट घटना का वर्णन करता है, लेकिन इसमें कोई तिथि, स्थान, या अन्य विवरण नहीं दिए गए हैं।
2. इस प्रकार की घटनाएं अक्सर अफवाहों या गलत जानकारी के रूप में फैलती हैं, विशेषकर सोशल मीडिया पर।

जब तक इस कथन की पुष्टि के लिए विश्वसनीय स्रोत नहीं मिलते, इसे सत्य मानना कठिन है।

अंतिम उत्तर: असत्य",,False,True
ছবিতে অযোধ্যার বাবরি মসজিদকে দেখতে পাওয়া যাচ্ছে,mostly false,bn,চূড়ান্ত উত্তর: মিথ্যা,,False,True
"प्रधानमंत्री मोदी ने भावनगर से भरूच के बीच एक जहाज सेवा चालू की है, जिससे सड़क से तय की जाने वाली 350 किलोमीटर की दूरी 32 किलोमीटर में पूरी हो जाएगी.",half true,hi,"प्रधानमंत्री नरेंद्र मोदी ने 22 अक्टूबर 2017 को गुजरात के घोघा और भरूच के दहेज के बीच रो-रो (रोल-ऑन/रोल-ऑफ) फेरी सेवा का उद्घाटन किया था। यह सेवा भावनगर जिले के घोघा और भरूच जिले के दहेज के बीच है, जिससे सड़क मार्ग से 310 किलोमीटर की दूरी को समुद्री मार्ग से 31 किलोमीटर में पूरा किया जा सकता है। 

इसलिए, दिए गए कथन में कुछ तथ्य सही हैं, लेकिन कुछ विवरण गलत हैं। सही दूरी 310 किलोमीटर है, न कि 350 किलोमीटर, और समुद्री दूरी 31 किलोमीटर है, न कि 32 किलोमीटर।

अंतिम उत्तर: अधिकांशतः सत्य",,False,True
इतिहास में पहली बार सिग्नल सड़क पार कर रहा है।,false,hi,"यह कथन «इतिहास में पहली बार सिग्नल सड़क पार कर रहा है» तर्कसंगत नहीं है क्योंकि सिग्नल एक स्थिर वस्तु है और वह स्वयं सड़क पार नहीं कर सकता। यह कथन वास्तविकता के विपरीत है।

अंतिम उत्तर: असत्य",,False,True
ਸੋਸ਼ਲ ਮੀਡੀਆ ਤੇ ਇਕ ਵਿਅਕਤੀ ਦੀ ਤਸਵੀਰ ਵਾਇਰਲ ਹੋ ਰਹੀ ਹੈ ਜਿਸ ਨੂੰ ਬਿਹਾਰ ਅਤੇ ਮੱਧ ਪ੍ਰਦੇਸ਼ ਵਿੱਚ ਹੋ ਰਹੀਆਂ ਚੋਣਾਂ ਨਾਲ ਜੋੜਕੇ ਸ਼ੇਅਰ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ।,half true,pa,ਅੰਤਿਮ ਜਵਾਬ: ਅੱਧਾ ਸੱਚ,,False,True
"কপালে গেরুয়া রঙের উপর জয় শ্রী লিখে মোদীর সঙ্গে ছবি তুলছেন শাহরুখ,আমির",half true,bn,চূড়ান্ত উত্তর: মিথ্যা,,False,True
लंदन में कुछ विदेशी लोगों ने रोड पर भोजपुरी सुपर हिट गाना 'लॉलीपॉप' पर डांस किया.,mostly false,hi,"इस कथन की सत्यता की पुष्टि करने के लिए हमें यह जानना होगा कि क्या वास्तव में लंदन में कुछ विदेशी लोगों ने रोड पर भोजपुरी सुपर हिट गाना 'लॉलीपॉप' पर डांस किया था। इस प्रकार की घटनाएं सोशल मीडिया पर वायरल हो सकती हैं और समाचार में भी आ सकती हैं। 

हालांकि, मेरे पास इस समय इस विशेष घटना की पुष्टि करने के लिए कोई ठोस प्रमाण या स्रोत नहीं है। इसलिए, बिना किसी ठोस प्रमाण के, इस कथन की सत्यता को पूरी तरह से सत्यापित करना मुश्किल है।

अंतिम उत्तर: «आधा सत्य»",,False,True
কলকাতার পরিবেশ ভবনের ছবি,mostly false,bn,চূড়ান্ত উত্তর: «অর্ধসত্য»,,False,True
ভারতের সঙ্গে ম্যাচের আগের দিন পাকিস্তান ক্রিকেট টিম হুকাহ বারে গিয়েছিলেন।,half true,bn,চূড়ান্ত উত্তর: মিথ্যা,,False,True
लॉकडाउन में लोग घरों में बंद हुए तो ऊटी-कोयंबटूर रोड पर मोर सहित तमाम पक्षी सड़कों पर घूम रहे हैं.,mostly false,hi,अंतिम उत्तर: अधिकांशतः सत्य,,False,True
আসামে নাগরিকত্ব বিলের বিরোধিতা করার সময় তোলা এই ছবি,mostly false,bn,চূড়ান্ত উত্তর: অর্ধসত্য,,False,True
जवान बेटे के जाने का बोझ मां झेल नहीं पाई और अनुराग की मां की हार्ट-अटैक के कारण मौत हो गई है।,false,hi,अंतिम उत्तर: सत्य,,False,True
जवान पुलवामा में हुए आतंकी हमले में शहीद हुआ,false,hi,अंतिम उत्तर: सत्य,,False,True
"কোয়েম্বাটোরের এই মুসলমান বিরিয়ানি বিক্রেতা, হিন্দুদের জন্য আলাদা পাত্রে বিরিয়ানি বানিয়ে সেখানে জনসংখ্যা রোধ করার ওষুধ মেশাতেন",false,bn,চূড়ান্ত উত্তর: মিথ্যা,,False,True
हरियाणा चुनाव में बीजेपी की हालत खस्ता होने पर मनोज तिवारी के मस्जिद पहुंचने का वीडियो,mostly false,hi,"इस कथन की सत्यता की पुष्टि करने के लिए हमें यह जांचना होगा कि क्या हरियाणा चुनाव के दौरान बीजेपी की स्थिति वास्तव में खराब थी और क्या मनोज तिवारी का मस्जिद पहुंचने का कोई वीडियो उपलब्ध है। 

1. हरियाणा चुनाव में बीजेपी की स्थिति: 2019 के हरियाणा विधानसभा चुनाव में बीजेपी को पूर्ण बहुमत नहीं मिला था, लेकिन उन्होंने जननायक जनता पार्टी (JJP) के साथ मिलकर सरकार बनाई थी। इसे ""खस्ता हालत"" कहना कुछ हद तक सही हो सकता है, लेकिन यह पूरी तरह से सही नहीं है क्योंकि बीजेपी ने सरकार बनाई थी।

2. मनोज तिवारी का मस्जिद पहुंचने का वीडियो: मनोज तिवारी का मस्जिद पहुंचने का कोई प्रमाणित वीडियो या खबर उपलब्ध नहीं है जो इस कथन की पुष्टि कर सके।

इन दोनों बिंदुओं को ध्यान में रखते हुए, यह कथन पूरी तरह से सत्य नहीं है।

अंतिम उत्तर: अधिकांशतः असत्य",,False,True
"સોશિયલ મીડિયા પર એક રતન ટાટા નામ પર એક દાવો વાયરલ કરવામાં આવ્યો છે, જે મુજબ રતન ટાટા દ્વારા કહેવામાં આવ્યું છે કે આ વર્ષ કમાણી કરવા માટે નહીં જીવિત રહેવા માટે છે.",half true,gu,અંતિમ જવાબ: ખોટું,,False,True
"ब्राजील के लोगों ने पीएम मोदी की ""प्रकाश फैलाने"" की अपील पर अमल किया.",mostly false,hi,अंतिम उत्तर: असत्य,,False,True
সিকিমে চীনের রকেট হানায় মৃত ১৫৮ জন ভারতীয় সেনা।ছবিতে সেই হামলার ভয়াবহতা দেখা যাচ্ছে।,false,bn,চূড়ান্ত উত্তর: মিথ্যা,,False,True
दिल्ली में हो रही हिंसा का वीडियो,mostly false,hi,"इस कथन का सत्यापन करने के लिए हमें यह जानना होगा कि दिल्ली में वास्तव में हिंसा हो रही है या नहीं। अगर दिल्ली में हिंसा हो रही है और उसका वीडियो उपलब्ध है, तो यह कथन सत्य होगा। अगर हिंसा नहीं हो रही है या वीडियो उपलब्ध नहीं है, तो यह कथन असत्य होगा। 

चूंकि मेरे पास वास्तविक समय की जानकारी नहीं है, मैं इस कथन की सत्यता की पुष्टि नहीं कर सकता। इसलिए, मैं इस कथन की सत्यता का निर्धारण नहीं कर सकता।

अंतिम उत्तर: सत्य/असत्य (स्थिति के आधार पर)",,False,True
शिवसैनिकांनी बॅंक मॅनेजरला मारहाण केली आहे.,half true,mr,"मी तुमच्या प्रश्नाचे उत्तर देऊ शकत नाही कारण मला या घटनेची सत्यता तपासण्यासाठी कोणतेही विश्वसनीय स्रोत उपलब्ध नाहीत. कृपया अधिकृत वृत्तपत्रे किंवा विश्वसनीय स्रोत तपासा.

अंतिम उत्तर: तपास आवश्यक",,False,True
दुबई के बुर्ज खलीफा में सर सैयद अहमद खान की तस्वीर.,false,hi,अंतिम उत्तर: असत्य,,False,True
दुष्यंत चौटाला ने बीजेपी को समर्थन देने की बात कही है,mostly false,hi,"दुष्यंत चौटाला, जो जननायक जनता पार्टी (JJP) के नेता हैं, ने 2019 के हरियाणा विधानसभा चुनावों के बाद भारतीय जनता पार्टी (BJP) को समर्थन देने की घोषणा की थी। हालांकि, यह कथन समय और संदर्भ पर निर्भर करता है। अगर यह कथन 2019 के चुनावों के बाद के समय का है, तो यह सत्य है। लेकिन अगर यह कथन किसी अन्य समय का है, तो इसकी सत्यता संदिग्ध हो सकती है और इसे जांचने की आवश्यकता होगी।

अंतिम उत्तर: आधा सत्य",,False,True
राहुल गांधी के जन्म के समय नर्स राजम्मा की उम्र 13 साल थी.,false,hi,"राहुल गांधी का जन्म 19 जून 1970 को हुआ था। यदि नर्स राजम्मा की उम्र उस समय 13 साल थी, तो इसका मतलब है कि वह 1957 में पैदा हुई होंगी। आमतौर पर, 13 साल की उम्र में कोई व्यक्ति नर्स के रूप में काम नहीं कर सकता, क्योंकि नर्स बनने के लिए आवश्यक शिक्षा और प्रशिक्षण की न्यूनतम आयु इससे अधिक होती है। इसलिए, यह कथन वास्तविकता के अनुरूप नहीं है।

अंतिम उत्तर: असत्य",,False,True
सीरिया में माता-पिता की कब्र के साथ सोया बच्चा.,false,hi,"इस कथन की सत्यता की जांच करने के लिए हमें यह समझना होगा कि यह एक वास्तविक घटना है या नहीं। इंटरनेट पर कई बार ऐसी तस्वीरें और कहानियाँ वायरल होती हैं जो भावनात्मक रूप से लोगों को प्रभावित करती हैं, लेकिन वे हमेशा सत्य नहीं होतीं।

विशेष रूप से, ""सीरिया में माता-पिता की कब्र के साथ सोया बच्चा"" की तस्वीर 2014 में वायरल हुई थी। इस तस्वीर को लेकर दावा किया गया था कि यह बच्चा अपने माता-पिता की कब्र के साथ सो रहा है। लेकिन बाद में यह पता चला कि यह तस्वीर एक सऊदी फोटोग्राफर अब्दुल अजीज अल-ओतैबी द्वारा ली गई थी और यह एक रचनात्मक फोटोशूट का हिस्सा थी। यह बच्चा वास्तव में अपने माता-पिता की कब्र के साथ नहीं सो रहा था, बल्कि यह एक नाटकीय प्रस्तुति थी।

अंतिम उत्तर: «असत्य»",,False,True
समुद्री नमक और संतरे के छिलकों की भाप लेने से कोरोना वायरस का इलाज किया जा सकता है.,mostly false,hi,अंतिम उत्तर: असत्य,,False,True
देश में 15 अगस्त तक तीन करोड़ के करीब पहुंच सकती है कोरोना मरीजों की संख्या,half true,hi,"इस कथन का सत्यापन करने के लिए हमें यह देखना होगा कि यह कथन किस समय और किस संदर्भ में किया गया था। अगर यह कथन 2020 या 2021 के दौरान किया गया था, जब COVID-19 महामारी अपने चरम पर थी, तो यह संभव है कि यह एक अनुमान हो सकता है। लेकिन अगर यह कथन वर्तमान समय में किया गया है, तो हमें वर्तमान आंकड़ों के आधार पर इसका मूल्यांकन करना होगा।

वर्तमान में, भारत में COVID-19 के कुल मामलों की संख्या 15 अगस्त 2023 तक तीन करोड़ से अधिक हो चुकी है। इसलिए, यह कथन उस समय के संदर्भ में सही हो सकता है जब यह किया गया था।

अंतिम उत्तर: अधिकांशतः सत्य",,False,True
"बिल गेट्स की लिखी चिट्ठी जिसमें उन्होंने कहा है कि कोरोना वायरस का एक ""आध्यात्मिक मकसद"" है और यह ""एक महान सुधारक"" है.",false,hi,"बिल गेट्स ने कभी भी यह नहीं कहा है कि कोरोना वायरस का एक ""आध्यात्मिक मकसद"" है और यह ""एक महान सुधारक"" है। यह कथन इंटरनेट पर फैली हुई एक अफवाह है और इसका कोई प्रमाण नहीं है कि बिल गेट्स ने ऐसा कुछ कहा हो। 

अंतिम उत्तर: असत्य",,False,True
वायरल तस्वीर में राहुल गांधी पाकिस्तान के प्रधानमंत्री इमरान खान के साथ खाना खाते नजर आ रहे हैं.,false,hi,अंतिम उत्तर: असत्य,,False,True
नेशनल ज्योग्राफिक चैनल ने इस दुर्लभ वीडियो के लिए 1 मिलियन डॉलर का भुगतान किया है।,half true,hi,"इस कथन की सत्यता का निर्धारण करने के लिए हमें यह जानना होगा कि क्या नेशनल ज्योग्राफिक चैनल ने वास्तव में इस दुर्लभ वीडियो के लिए 1 मिलियन डॉलर का भुगतान किया है। चूंकि मेरे पास इस विशेष जानकारी की पुष्टि करने का कोई तरीका नहीं है, इसलिए मैं इस कथन की सत्यता का सटीक मूल्यांकन नहीं कर सकता।

अंतिम उत्तर: असत्य",,False,True
जरूरत से ज्यादा सैनिटाइजर का इस्तेमाल करने से हाथों का यह हाल हो गया है।,false,hi,अंतिम उत्तर: अधिकांशतः सत्य,,False,True
একটি গানকে স্বামী বিবেকানন্দর নিজের কণ্ঠে গাওয়া বলে দাবি করা হয়েছে।,mostly false,bn,চূড়ান্ত উত্তর: মিথ্যা,,False,True
વિશ્વના સૌથી મોટા મોટેરા સ્ટેડિયમની એક ઝલક... કેપશન સાથે એક વિડિઓ વાયરલ કરવામાં આવ્યો છે.,half true,gu,અંતિમ જવાબ: સત્ય,,False,True
अब से WhatsApp groups पर किसी भी अखबार की PDF फ़ाइल शेयर करना होगा ग़ैरक़ानूनी और हो सकती है कार्रवाई।,false,hi,"इस कथन का मूल्यांकन करने के लिए हमें यह समझना होगा कि क्या वास्तव में किसी भी अखबार की PDF फ़ाइल को WhatsApp groups पर शेयर करना ग़ैरक़ानूनी है और क्या इसके लिए कार्रवाई हो सकती है।

1. **कॉपीराइट कानून**: अखबारों की सामग्री कॉपीराइट के तहत आती है। बिना अनुमति के किसी भी कॉपीराइटेड सामग्री को शेयर करना ग़ैरक़ानूनी हो सकता है।
2. **व्यवहारिकता**: हालांकि, यह भी देखा गया है कि व्यक्तिगत और छोटे समूहों में ऐसी सामग्री का आदान-प्रदान आमतौर पर नजरअंदाज किया जाता है, लेकिन बड़े पैमाने पर वितरण या व्यावसायिक उपयोग के लिए यह अवैध हो सकता है।
3. **कार्रवाई की संभावना**: कार्रवाई की संभावना इस बात पर निर्भर करती है कि कॉपीराइट धारक इस पर कितना ध्यान देते हैं और क्या वे इसके खिलाफ शिकायत दर्ज करते हैं।

इसलिए, यह कहना कि ""अब से WhatsApp groups पर किसी भी अखबार की PDF फ़ाइल शेयर करना ग़ैरक़ानूनी और हो सकती है कार्रवाई"" पूरी तरह से सत्य नहीं है, लेकिन इसमें कुछ सच्चाई है।

अंतिम उत्तर: अधिकांशतः सत्य",,False,True
सरकार द्वारा दक्षिण भारत में फंसे हज़ारों मज़दूरों को घर वापस भेजने के लिए 'South Central Railway' ने ‘जन साधारण’ नामक एक विशेष ट्रेन को चलाने का फैसला लिया है।,half true,hi,"इस कथन की सत्यता की पुष्टि करने के लिए हमें यह जानना होगा कि क्या वास्तव में 'South Central Railway' ने 'जन साधारण' नामक एक विशेष ट्रेन को चलाने का फैसला लिया है या नहीं। 

यदि यह जानकारी सही है और 'South Central Railway' ने वास्तव में 'जन साधारण' नामक ट्रेन चलाई है, तो यह कथन सत्य होगा। अन्यथा, यह कथन असत्य होगा।

चूंकि मेरे पास इस समय वास्तविक समय की जानकारी नहीं है और इस कथन की पुष्टि के लिए कोई सटीक स्रोत नहीं है, इसलिए मैं इस कथन की सत्यता की पुष्टि नहीं कर सकता।

अंतिम उत्तर: असत्य",,False,True
धार्मिक शिक्षा देने पर पादरी और उसकी पत्नी को नग्न करके घुमाया गया.,mostly false,hi,"इस कथन की सत्यता की पुष्टि करने के लिए हमें विश्वसनीय स्रोतों से जानकारी की आवश्यकता होगी। बिना किसी ठोस प्रमाण या विश्वसनीय स्रोत के, इस कथन की सत्यता का निर्धारण करना कठिन है। इसलिए, इस समय उपलब्ध जानकारी के आधार पर:

अंतिम उत्तर: असत्य",,False,True
ভারতে মুসলমানের ওপর অত্যাচারের ছবি।,mostly false,bn,চূড়ান্ত উত্তর: অর্ধসত্য,,False,True
इजरायल ने कोरोना वायरस के लिए वैक्सीन की खोज की.,half true,hi,"इजरायल ने कोरोना वायरस के लिए वैक्सीन विकसित करने के प्रयास किए हैं, लेकिन यह कहना कि उन्होंने वैक्सीन की खोज की है, पूरी तरह से सही नहीं है। कई देशों और कंपनियों ने मिलकर वैक्सीन विकसित की है, और इजरायल उनमें से एक है जिसने वैक्सीन के विकास में योगदान दिया है। इसलिए, यह कथन पूरी तरह से सत्य नहीं है।

अंतिम उत्तर: अधिकांशतः असत्य",,False,True
